"Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8","Dim.9","Dim.10","Dim.11","Dim.12","Dim.13","Dim.14","Dim.15","Dim.16","Dim.17","Dim.18","Dim.19","Dim.20","Dim.21","Dim.22","Dim.23","Dim.24","Dim.25","Dim.26","Dim.27","Dim.28","Dim.29","Dim.30","Dim.31","Dim.32","Dim.33","Dim.34","Dim.35","Dim.36","Dim.37","Dim.38","Dim.39","Dim.40","Dim.41","Dim.42","Dim.43","Dim.44","Dim.45","Dim.46","Dim.47","Dim.48","Dim.49","Dim.50","Dim.51","Dim.52","Dim.53","Dim.54","Dim.55","Dim.56","Dim.57","Dim.58","Dim.59","Dim.60","Dim.61","Dim.62","Dim.63","Dim.64","Dim.65","Dim.66","Dim.67","Dim.68","Dim.69","Dim.70","Dim.71","Dim.72","Dim.73","Dim.74","Dim.75","Dim.76","Dim.77","Dim.78","Dim.79","Dim.80","Dim.81","Dim.82","Dim.83","Dim.84","Dim.85","Dim.86","Dim.87","Sample","model","suffix","state","treatment","Cluster"
-7.47628078215035,2.3242021008734,-2.58269143565554,-5.44154791823517,-11.7238153306581,9.22202893421952,-1.6811386609835,3.46174565779654,-7.3386677448934,8.94530364689131,-3.48075234272431,0.727854191098445,-0.909109794941531,0.8867899262236,0.0677922384087817,-0.40749746673333,0.204429114803028,-0.403344591374194,0.288117224127643,-0.218321594135491,0.232793729734329,-0.0661491230809169,0.634181341460139,-0.273075093545094,0.0257983688993404,-0.0619354553887695,0.13173094249935,-0.20536248904275,0.0416453106222939,0.0275672931491759,-0.111411721866547,0.0361791306627147,0.0399342967095599,0.0358001643158699,0.0729077898861814,-0.177725386850267,-0.148793353116944,0.170836120741671,0.176995832209723,-0.0957529094115529,-0.0714150117448773,-0.0117810381051964,0.210527691320351,0.0876546303282502,4.87655654787185e-06,-0.221722847430504,-0.107999133597593,0.0940838756723867,0.0153535811799691,0.0635222373985571,0.0322148334566468,0.0388989070566444,-0.0604916639555706,-0.0204597041751347,-0.0241040932613241,-0.126938324942898,0.0620117470043506,0.0241703258414334,0.0672572747398756,0.0345149082422167,0.0157890270193692,-0.0930929820601614,-0.008647816917687,-0.0240684434741638,-0.0399831875590714,0.00245319016399596,0.00766664670879708,0.010251386669223,0.000864405115711548,0.0372774875807799,-0.0134079577937718,-0.0227132375883064,-0.00771819706396536,-0.00735016421832104,-0.0137735722937112,-0.0193931069886259,0.00409501669856211,0.0100244063504646,-0.00161711557439873,-1.02937376824134e-13,-1.90781802732012e-15,2.34504466668837e-16,-9.28037768313761e-16,-7.9743820671381e-16,-2.13283288899646e-16,1.74368231717595e-16,7.29068711058763e-16,"HBCx172_Capecitabin","HBCx172","Capecitabin","Persister","Capecitabin","1"
2.19139013761818,-2.04785558484092,2.21196435386805,5.40459372992428,11.3613877917579,-10.6936363380845,0.256261731307775,-3.36099352552413,7.55622566425598,-8.94544202527074,2.74073658469269,-0.415285342462724,1.163823957602,-1.07622126897751,-0.32457214447645,0.357976948714224,0.351466025164445,-0.371700973965351,-0.301053332707735,0.638524497598199,-0.31467686982771,0.174710377378121,-0.794434463701371,0.353772276073647,0.123000976099041,-0.186363399721035,-0.397729299126876,0.534003886257896,-0.154402957170082,-0.26334576912723,-0.0749075213850247,0.235291351109304,0.0822841983754205,0.0342950960334917,-0.0628607566517263,0.106474272294699,0.0984271354029743,-0.143447301642563,-0.133389354684427,0.187893096546424,0.11318253584146,-0.0932946864869617,-0.135135708182119,-0.126865124732906,0.187305875733222,0.101845464547416,0.00784365406436821,-0.083748594171734,-0.0579572679463901,-0.0612099137859326,0.0960706372375197,0.0318076223790303,0.0141976351372841,-0.0338972948139468,-0.0169541047783398,0.0448758610192915,-0.0585419577606206,0.000636883576192862,-0.0179128282937388,-0.0351527489985753,0.0322424672003135,0.0892445301885608,0.0169550123170982,-0.062116298511153,0.0146886765556803,-0.0164085406919718,-0.0310222581669041,0.0446029222826708,0.0143639691171401,-0.00395462917206189,0.00228741716650797,0.0451792377651194,0.0501258390501574,-0.0131100575671556,-0.00597161340155514,0.0410984131961053,0.0202168668372711,0.00315565297556575,-0.000425289235115436,-9.86834130549405e-14,5.5445371354752e-15,-4.55356199219412e-15,-2.21430627389619e-15,3.15758170990242e-15,3.16180330196314e-15,-6.81385061170577e-15,1.30345311496578e-15,"HBCx172_chemonaive","HBCx172","chemonaive","chemonaive","chemonaive","2"
-6.61975956663744,-0.980310855869772,-2.61725390469494,2.97919297235153,-1.69296806703047,4.9551295936511,1.40260300940118,0.98557385271967,3.49235324155605,-0.0968948455313389,1.22674891613775,-7.60610135647329,-0.217429941346909,3.07641045466798,-5.8132237386461,-0.73333863334253,4.88311657751612,1.37823796501177,-2.09685791714108,0.172943709506033,-0.732435107657699,-0.6985134829789,0.0547750640977169,0.380865871804834,0.635586589762086,1.08968826808,-0.46654567547189,0.187256069612461,-0.268608839166721,-0.294585505596717,-0.339870916465582,0.717763454368069,-0.0951556883667181,-0.221444668996767,0.462260764971996,-0.103777044486144,0.335967898805856,-0.19115200990714,0.19254773529734,-0.186566195823332,-0.104945985081028,0.12576813788233,0.162325343548067,0.0431886025669476,-0.006436490046339,0.0930710507161231,-0.0325047477043975,-0.0627557772853704,-0.121523546104576,-0.0230365068351252,0.21744979424374,0.0227931616211429,-0.0453021654843923,-0.0627707819253882,-0.110312320395084,0.0761298811348,-0.0223739741613251,0.0419600010009602,0.0461343757467583,-0.0493445987147374,0.0834584889826037,0.025756430774086,0.0128199830526094,-0.0152683735111564,0.0582973016113063,-0.0262907553718434,-0.013641931222657,0.050515402370928,-0.0338515079759249,-0.00511032156687827,0.0134479199976729,0.0494389946451427,0.00234494510684654,0.00220841626525292,0.0304228323141348,0.0402624943180293,0.0523262187881927,0.000899141843577786,0.0130390182543719,5.76172876164577e-14,1.52264555959196e-13,-4.39689701648393e-14,-4.67910847399881e-14,2.03659708149751e-14,-4.84590550794225e-14,9.13272579411575e-16,-2.74870004046687e-15,"HBCx218_AC","HBCx218","AC","Persister","AC","1"
1.33486892210505,1.25665737190221,2.24652682290745,-3.01614716066247,1.33054052813024,-6.42673699751614,-2.82747993907693,-0.884821720447128,-3.27479532219342,0.0967564671519144,-1.96676467416932,7.91867020510906,0.472144104007408,-3.26584179742188,5.55644383257848,0.683818115323422,-4.3272214375486,-2.15328353035129,2.083921808561,0.247259193956678,0.650551967564353,0.80707473727608,-0.2150281863389,-0.300168689276333,-0.486787244763733,-1.33798712318986,0.200547318844419,0.141385327602655,0.155851192618853,0.0588070296186659,0.153551673214018,-0.446292972595998,0.217374183451663,0.291539929346158,-0.45221373173751,0.0325259299305721,-0.38633411651979,0.218540829006242,-0.148941257772068,0.278706382958235,0.146713509177637,-0.23084386247448,-0.0869333604098934,-0.082399096971607,0.193747242336107,-0.212948433599222,-0.0676507318288165,0.0730910587860227,0.0789198593381449,0.025348830447729,-0.0891643235495491,0.0479133678145219,-0.000991863333881403,0.00841378293631085,0.0692541223554189,-0.158192345058422,0.0258437634050605,-0.0171527915833431,0.00321007069940398,0.0487067579583944,-0.0354269947629131,-0.0296048826456893,-0.00451278765322583,-0.0709163684741693,-0.0835918126146984,0.012335404843919,-0.009713680235496,0.00433890658093323,0.0490798822088053,0.0384331799755993,-0.0245684606249329,-0.0269729944683286,0.0400626968793358,-0.0226686380507492,-0.0501680180094447,-0.0185571881105259,-0.0280143352523633,0.012280917482425,-0.0150814230638507,5.82161900409268e-14,1.55764661230855e-13,-5.06214403297083e-14,-4.90950843707178e-14,2.3426793200136e-14,-4.00690729018361e-14,-3.06286691900789e-15,-4.07074350765701e-16,"HBCx218_chemonaive","HBCx218","chemonaive","chemonaive","chemonaive","2"
-10.8944968189604,7.92756765480723,-8.81854189132056,-0.90087299234556,-7.03860685519731,5.16707717239791,2.69379978666124,-13.8430559348672,-3.00578288985658,-5.18831702484119,-0.204809992172984,-0.0225273237495297,1.8016377177348,0.58574496878288,0.681689406037302,0.145609863419888,0.329468895876304,-1.7866428546052,0.304329689210517,-0.185189977057238,0.32756121015475,-0.338245720530516,0.207083973252242,0.262368938242145,-0.303755943780512,-0.227381880419107,0.233010826329035,0.123825087807762,0.0155141945283947,-0.608106923958371,-0.0182440478665935,0.122427215833199,0.163830898593971,-0.0492486356583484,0.23868359976369,0.0218012124285111,-0.0599267021318817,0.0610378231420058,0.193507698857194,0.0460217388872782,0.0115525383752777,0.0529694923607815,-0.153494320412939,-0.105395739739798,0.315907084854833,-0.0452259965941968,-0.0288221126268565,-0.127136856832932,0.0421392910557038,0.120756957925746,0.0676691326087183,0.0307761053582298,-0.11868355867467,0.000550510310668327,-0.079199400521202,0.0449110806451861,-0.0474694894473787,-0.0593928026962952,0.00713221875365754,0.0174939715094852,0.0757751406622538,0.0483776137230656,0.0494263016385752,-0.0528383068593384,-0.00496049080564144,0.00411159467178995,-0.00247642698371582,0.0317895350410926,0.00293667581234766,0.0184528757186162,-0.0103499794249753,-0.0289111474954693,0.00853435316706607,-0.0169924217233412,0.00171197187485179,0.0154483458766732,-0.00172955652751922,-0.0151065569739355,0.000140702276170736,7.75493846976128e-14,8.12725727013562e-14,6.84188140911999e-14,2.08844681235377e-14,-6.51193185824206e-14,-6.07846053812242e-15,-3.14159475208943e-14,-1.93078474499327e-15,"HBCx221_Capecitabin","HBCx221","Capecitabin","Persister","Capecitabin","1"
5.60960617442806,-7.65122113877477,8.44781480953307,0.863918804034588,6.67617931629716,-6.63868457626288,-4.11867671633701,13.9438080671397,3.22334080921924,5.18817864646178,-0.535205765858615,0.335096172385261,-1.54692355507431,-0.775176311536818,-0.938469312104889,-0.195130381438994,0.226426244091169,1.01159728926577,-0.317265797790588,0.605392880519979,-0.409444350248125,0.446806974827674,-0.367337095493472,-0.181671755713619,0.452555288778862,-0.0209169746907095,-0.499009182956545,0.204816309407397,-0.128271841076195,0.372328447980304,-0.168075195384991,0.149043265938854,-0.0416124035089903,0.119343896007745,-0.228636566529217,-0.0930523269840875,0.00956048441794332,-0.0336490040429119,-0.149901221331912,0.0461184482476267,0.0302149857213567,-0.158045216952909,0.228886303551139,0.0661852453351394,-0.128596332565045,-0.0746513862888862,-0.0713333669063665,0.137472138333567,-0.0847429778221126,-0.118444634313134,0.0606163380854595,0.039930424077444,0.0723895298563591,-0.0549075092997723,0.0381412024815525,-0.126973544568829,0.0509392786910939,0.0842000121139192,0.0422122276924887,-0.0181318122658423,-0.027743646442568,-0.0522260655946835,-0.0411191062391964,-0.0333464351259897,-0.0203340201977635,-0.0180669451997407,-0.0208791844743918,0.0230647739107763,0.0122916984205162,0.014869982690135,-0.000770561202292279,0.0513771476722912,0.0338732888191321,-0.00346780006218408,-0.0214571575701359,0.00625696033081499,0.026041440063335,0.0282866162999677,-0.00218310708568896,7.04503088370202e-14,7.34968699054473e-14,6.50293865418152e-14,2.3403242987976e-14,-5.52123646659469e-14,-3.30511820974821e-15,-3.88583930753275e-14,3.98652808955424e-16,"HBCx221_chemonaive","HBCx221","chemonaive","chemonaive","chemonaive","2"
-13.1541429743242,4.61215471545573,-4.56861971528906,-10.4363064171644,5.5738295955786,4.97650284455841,5.32287211539224,1.94452754207855,6.96830816801467,0.798991012872566,-7.31109366475127,-1.40384258130993,5.99008315458225,-0.65690851676376,2.61189239238747,-1.30864652631091,-0.844364956058833,-0.0747105931844365,-0.106641530638044,-0.0886243390672738,-0.311472750488923,-0.408841164199926,-0.679262575227868,-0.712716234244825,-0.0213251297177254,-0.176887077517965,0.480755082797916,0.382167349218971,0.0633036694584581,0.281905114556465,-0.306391150187918,-0.0290011831941064,0.498814621070937,-0.0313652402778234,-0.233038484287473,0.21211754824241,-0.172166873185671,0.076914620975998,0.123900621128428,-0.099701770592785,-0.166727177720439,-0.0619519463751029,-0.0142423344858967,0.0467946307090281,0.103757556301032,0.16950244060196,0.0894832535081862,0.109721796740566,0.00856629182003185,-0.0998787233591984,0.167519758756612,0.0855155711853212,-0.113374317815189,0.0587045190352565,0.00642718382036011,-0.00702685951230322,-0.100832005867217,0.149791846700971,0.0428652765974788,0.0501914600430861,-0.00922286267145198,-0.0250045088573784,-0.004627720748076,-0.0144194126818806,0.00574899810677249,-0.112630723644811,-0.0227029210057793,-0.0120270554697798,0.0218307765469136,-0.00656886006750495,0.0328622879801656,0.00597449898815147,0.0660486392252188,-0.0553364856507216,-0.020891284030303,0.0253146297472641,0.0231908545201044,0.0262878768847678,5.12658915891105e-05,-9.15796760177488e-14,-6.34898601590114e-14,-3.96585332751518e-14,-4.24964299669419e-14,-6.37700631747283e-14,-2.77751530543596e-14,-3.21703486588272e-15,2.33494971697914e-14,"HBCx39_Capecitabin","HBCx39","Capecitabin","Persister","Capecitabin","1"
7.86925232979213,-4.33580819942324,4.19789263350153,10.3993522288537,-5.93625713447877,-6.44811024842345,-6.74774904506798,-1.84377540980619,-6.75075024865213,-0.799129391252022,6.57107790671965,1.71641142994562,-5.7353689919218,0.467477174009907,-2.86867229845514,1.25912600829183,1.40026009602631,-0.700334972155115,0.0937054220579456,0.50882724252997,0.229589610395543,0.517402418497114,0.519009452986617,0.793413416773359,0.170124474716107,-0.0714117775918136,-0.746753439425473,-0.0535259520038361,-0.176061316006247,-0.517683590534491,0.120071906936355,0.300471664966117,-0.376596125985934,0.10146050062718,0.243085517521913,-0.283368662797969,0.121800655471661,-0.0495258018768655,-0.080294143603145,0.191841957727665,0.208494701817035,-0.0431237782170646,0.0896343176241468,-0.0860051251136891,0.0835531959887165,-0.289379823485065,-0.189638733041404,-0.0993865152399039,-0.0511699785864478,0.102191046971814,-0.0392342880624499,-0.0148090417496423,0.0670802889969317,-0.11306151802434,-0.0474853818600068,-0.0750356044112786,0.104301795110953,-0.124984637283337,0.00647916984865434,-0.0508293007994622,0.0572543568911305,0.0211560569857915,0.0129349161475123,-0.0717653293034114,-0.0310435091101631,0.0986753731168332,-0.000652690452325086,0.0668813644216811,-0.0066024023140563,0.0398917184762241,-0.0439828286074211,0.0164915011886586,-0.023640997239017,0.0348762638652517,0.0011460983350445,-0.00360932353977825,0.00112102901573916,-0.013107817558731,-0.00209367070111025,-8.84073773924192e-14,-7.4055625548682e-14,-5.69415247997392e-14,-3.83164229886536e-14,-5.29759071826507e-14,-2.51240145181743e-14,2.0558092230293e-15,1.58199848299447e-14,"HBCx39_chemonaive","HBCx39","chemonaive","chemonaive","chemonaive","2"
-0.357783664268925,2.06552710078835,3.72866055366954,-11.3741609696075,-6.41464251958591,6.22927008097936,-1.95725509867957,-0.50927100678576,10.0114943986028,-0.291646003147022,4.63236719065678,4.61602747261186,-4.67023109389558,-0.877839685200851,0.582523264855249,-0.831988321806957,-0.172282650818012,-0.335295722926127,-0.491226382448329,1.65999521226134,-0.266300439285361,-0.90261901947871,1.1964770427844,0.527549447325753,0.204287325500202,-0.620758948693754,-0.157373359448667,0.105720792757949,-0.350772190094974,0.0127392367699025,-0.126601876065758,0.0608446960618569,0.100480622441991,0.260274233572676,0.0272545545008695,-0.147976699722311,0.00569199416670418,-0.0868089479403739,-0.0861648376043904,0.055123501579074,0.0391067974180211,0.0588966985515343,0.12489568304234,-0.100624220868055,-0.107693058948369,0.120515133316351,-0.104600774630489,-0.202713895282896,-0.166495720481392,-0.0141632754400896,-0.0540334521141871,0.0305774801975323,-0.0567160521698803,-0.0145984085271392,-0.161227045824505,0.00540169725828688,0.112433947357281,0.00039159450420278,0.0548386637610061,-0.00351445222534705,-0.0342606844444634,0.0412849699352144,-0.0242697315546373,-0.0517437578379211,-0.049593772878406,-0.0144148982000453,0.0540968528379917,0.0510754631063608,0.0497603474006085,0.0383810549165544,-0.042187579378823,0.0421537488001229,0.0499260128810152,-0.0302820378923897,0.0264859931538205,0.000104314974766149,0.0228320532961689,0.0288484933680367,0.0624313238605417,7.54300741959138e-15,2.18821067131697e-14,-6.76676992785179e-15,-2.73611638491097e-14,-5.15013246644902e-14,1.33067928426317e-14,3.68870988869472e-14,-3.61608407577218e-14,"HBCx95_Capecitabin","HBCx95","Capecitabin","Persister","Capecitabin","2"
-4.92710698026328,-1.78918058475582,-4.09938763545707,11.3372067812966,6.05221498068573,-7.70087748484438,0.532378169003808,0.61002313905821,-9.79393647924016,0.291507624767598,-5.37238294868836,-4.30345862397615,4.92494525655606,0.688408342446961,-0.839303170922879,0.782467803787872,0.728177790785481,-0.439749842413379,0.478290273868245,-1.23979230879863,0.184417299191996,1.01118027377589,-1.35673016502564,-0.446852264797229,-0.0554879805018446,0.372460093583913,-0.108624997178858,0.222920604457184,0.238014543547136,-0.24851771274796,-0.0597173671858196,0.210625785710186,0.0217378726429933,-0.190178973223309,-0.0172075212664135,0.0767255851667578,-0.056058211880672,0.114197767039473,0.129771315129674,0.037016685555842,0.00266072667859911,-0.163972423143679,-0.0495036999041233,0.0614137264634153,0.295003811238147,-0.240392516199443,0.00444529509724108,0.21304917678355,0.123892033714984,0.0164755990527034,0.182318922808362,0.0401290492381338,0.0104220233515987,-0.0397585904619625,0.120168847784851,-0.0874641611819012,-0.108964158113556,0.0244156149134299,-0.00549421731486112,0.00287661146898336,0.0822921786641314,-0.0451334218068109,0.0325769269540284,-0.0344409841474005,0.0242992618749961,0.000459547672094563,-0.0774524642961167,0.003778845845513,-0.0345319731677457,-0.00505819650782032,0.031067038751559,-0.0196877486233186,-0.00751837089481627,0.00982181610689422,-0.0462311788491012,0.0216009912327278,0.0014798302396619,-0.0156684340420115,-0.0644737286700542,7.85762751185622e-15,2.59388301903813e-14,-8.40524946900662e-15,-3.06673365537034e-14,-5.04198184074202e-14,1.36918416042903e-14,3.53011248042603e-14,-2.83421375584e-14,"HBCx95_chemonaive","HBCx95","chemonaive","chemonaive","chemonaive","2"
