run_id,statistic,source,condition,score,p_value,ranking
4,consensus,OLIG1,t,0.135367446411222,0.892321361190391,431
4,consensus,OLIG2,t,-0.0216988663133212,0.982688168111796,514
4,consensus,ONECUT1,t,0.795960513308271,0.426054986830032,111
4,consensus,OTX2,t,0.999517737706879,0.317543950852667,73
4,consensus,OVOL1,t,0.492972419656232,0.622032075251054,221
4,consensus,PARK7,t,-0.310962875180676,0.755828844698957,637
4,consensus,PATZ1,t,0.346902687134634,0.728664427826587,299
4,consensus,PAWR,t,-0.0669680165161931,0.946607165143611,536
4,consensus,PAX2,t,0.346030179330488,0.72932003430166,301
4,consensus,PAX3,t,0.895630668842852,0.370450050280814,85
4,consensus,PAX4,t,-0.0214608166347489,0.982878060054089,513
4,consensus,PAX5,t,0.456124142700435,0.648300710128566,244
4,consensus,PAX6,t,1.76294161344864,0.077910337593477,28
4,consensus,PAX7,t,0.170170780219466,0.864875830540982,403
4,consensus,PAX8,t,0.298748186691116,0.765132187376164,331
4,consensus,PAX9,t,-0.0925467414649252,0.926263656218033,545
4,consensus,PBRM1,t,-0.144090205575622,0.885429238830676,573
4,consensus,PBX1,t,0.483897586179426,0.628458553544478,226
4,consensus,PBX2,t,0.0520619770619549,0.958479309766146,472
4,consensus,PDX1,t,0.639630098064881,0.522413110169082,162
4,consensus,PEG3,t,-0.142968086217985,0.886315385739249,572
4,consensus,PGR,t,0.545365609315841,0.585502088316208,197
4,consensus,PHF20,t,-0.266315970596848,0.789995874345422,619
4,consensus,PHOX2A,t,0.24169445996911,0.809016922622686,366
4,consensus,PHOX2B,t,0.570105467744374,0.568606166890158,187
4,consensus,PIAS1,t,0.64657084026703,0.517909735339174,156
4,consensus,PIN1,t,-0.0603862575122353,0.951848003599751,531
4,consensus,PITX1,t,-0.450570963325395,0.652298798136074,669
4,consensus,PITX2,t,0.65422648647969,0.512965899723723,153
4,consensus,PITX3,t,0.957832521275222,0.338147217304287,78
4,consensus,PKNOX1,t,1.33348587096759,0.182372409122203,46
4,consensus,PLAG1,t,0.625340266124983,0.531747757724508,170
4,consensus,PLAGL1,t,0.155309219797569,0.876577547463418,420
4,consensus,PLAGL2,t,0.29303893955758,0.769492388005593,336
4,consensus,PML,t,0.0290842042469797,0.976797433654301,486
4,consensus,POU1F1,t,0.158243279702993,0.874265101094287,417
4,consensus,POU2AF1,t,0.193655908888449,0.846445317795597,388
4,consensus,POU2F1,t,1.09596474274811,0.273094204127563,65
4,consensus,POU2F2,t,0.961714590278319,0.336192991282242,77
4,consensus,POU2F3,t,0.395467617725294,0.6924978153505,278
4,consensus,POU3F1,t,-0.156557208257819,0.875593829431842,579
4,consensus,POU3F2,t,0.441033149806024,0.659188998340037,252
4,consensus,POU4F1,t,0.77821032049003,0.43644503357695,117
4,consensus,POU4F2,t,0.719448059154545,0.471864894444197,135
4,consensus,POU4F3,t,0.495713166322963,0.620096796445331,220
4,consensus,POU5F1,t,-1.22045871781943,0.222291029902904,733
4,consensus,PPARA,t,1.34489829209169,0.178658081870526,45
4,consensus,PPARD,t,0.586211950550839,0.557733091837681,183
4,consensus,PPARG,t,0.0564454514781909,0.954986949603607,468
4,consensus,PPARGC1A,t,0.459658200271967,0.64576157699159,240
4,consensus,PPARGC1B,t,0.66117977919714,0.508497027318462,149
4,consensus,PRDM1,t,-0.0179027373253916,0.98571644529497,510
4,consensus,PRDM16,t,0.242442618154228,0.8084372146568,364
4,consensus,PRDM2,t,-0.165614586737349,0.868460267268353,582
4,consensus,PRDM4,t,0.310148576394211,0.756447973636769,324
4,consensus,PREB,t,0.49886667164672,0.61787331466003,217
4,consensus,PROP1,t,-0.00823378141640801,0.993430467161324,503
4,consensus,PROX1,t,-0.332595476233111,0.739439658593356,642
4,consensus,PRRX1,t,-0.757473033866469,0.448766515524534,709
